#depth (m)	ice-age (yr b1950)	origin	thinning
3033.8	622.241	NaN	NaN
3034.35	622.896	NaN	NaN
3034.9	623.6003333	NaN	NaN
3035.45	624.3046667	NaN	NaN
3036	625.009	NaN	NaN
3036.55	625.7186667	NaN	NaN
3037.1	626.4283333	NaN	NaN
3037.65	627.138	NaN	NaN
3038.2	628.0926667	NaN	NaN
3038.75	629.0473333	NaN	NaN
3039.3	630.002	NaN	NaN
3039.85	631.3653333	NaN	NaN
3040.4	632.7286667	NaN	NaN
3040.95	634.092	NaN	NaN
3041.5	635.4356667	NaN	NaN
3042.05	636.7793333	NaN	NaN
3042.6	638.123	NaN	NaN
3043.15	639.4433333	NaN	NaN
3043.7	640.7636667	NaN	NaN
3044.25	642.084	NaN	NaN
3044.8	643.2836667	NaN	NaN
3045.35	644.4833333	NaN	NaN
3045.9	645.683	NaN	NaN
3046.45	646.708	NaN	NaN
3047	647.733	NaN	NaN
3047.55	648.758	NaN	NaN
3048.1	649.6813333	NaN	NaN
3048.65	650.6046667	NaN	NaN
3049.2	651.528	NaN	NaN
3049.75	652.451	NaN	NaN
3050.3	653.374	NaN	NaN
3050.85	654.297	NaN	NaN
3051.4	655.129	NaN	NaN
3051.95	655.961	NaN	NaN
3052.5	656.793	NaN	NaN
3053.05	657.6426667	NaN	NaN
3053.6	658.4923333	NaN	NaN
3054.15	659.342	NaN	NaN
3054.7	660.2236667	NaN	NaN
3055.25	661.1053333	NaN	NaN
3055.8	661.987	NaN	NaN
3056.35	662.8026667	NaN	NaN
3056.9	663.6183333	NaN	NaN
3057.45	664.434	NaN	NaN
3058	665.3043333	NaN	NaN
3058.55	666.1746667	NaN	NaN
3059.1	667.045	NaN	NaN
3059.65	667.833	NaN	NaN
3060.2	668.621	NaN	NaN
3060.75	669.409	NaN	NaN
3061.3	670.09	NaN	NaN
3061.85	670.771	NaN	NaN
3062.4	671.452	NaN	NaN
3062.95	672.1786667	NaN	NaN
3063.5	672.9053333	NaN	NaN
3064.05	673.632	NaN	NaN
3064.6	674.3126667	NaN	NaN
3065.15	674.9933333	NaN	NaN
3065.7	675.674	NaN	NaN
3066.25	676.2503333	NaN	NaN
3066.8	676.8266667	NaN	NaN
3067.35	677.403	NaN	NaN
3067.9	677.966	NaN	NaN
3068.45	678.529	NaN	NaN
3069	679.092	NaN	NaN
3069.55	679.6076667	NaN	NaN
3070.1	680.1233333	NaN	NaN
3070.65	680.639	NaN	NaN
3071.2	681.1566667	NaN	NaN
3071.75	681.6743333	NaN	NaN
3072.3	682.192	NaN	NaN
3072.85	682.7536667	NaN	NaN
3073.4	683.3153333	NaN	NaN
3073.95	683.877	NaN	NaN
3074.5	684.3773333	NaN	NaN
3075.05	684.8776667	NaN	NaN
3075.6	685.378	NaN	NaN
3076.15	685.861	NaN	NaN
3076.7	686.344	NaN	NaN
3077.25	686.827	NaN	NaN
3077.8	687.2773333	NaN	NaN
3078.35	687.7276667	NaN	NaN
3078.9	688.178	NaN	NaN
3079.45	688.6073333	NaN	NaN
3080	689.0366667	NaN	NaN
3080.55	689.466	NaN	NaN
3081.1	689.8766667	NaN	NaN
3081.65	690.2873333	NaN	NaN
3082.2	690.698	NaN	NaN
3082.75	691.0946667	NaN	NaN
3083.3	691.4913333	NaN	NaN
3083.85	691.888	NaN	NaN
3084.4	692.278	NaN	NaN
3084.95	692.668	NaN	NaN
3085.5	693.058	NaN	NaN
3086.05	693.432	NaN	NaN
3086.6	693.806	NaN	NaN
3087.15	694.18	NaN	NaN
3087.7	694.5423333	NaN	NaN
3088.25	694.9046667	NaN	NaN
3088.8	695.267	NaN	NaN
3089.35	695.6196667	NaN	NaN
3089.9	695.9723333	NaN	NaN
3090.45	696.325	NaN	NaN
3091	696.666	NaN	NaN
3091.55	697.007	NaN	NaN
3092.1	697.348	NaN	NaN
3092.65	697.6943333	NaN	NaN
3093.2	698.0406667	NaN	NaN
3093.75	698.387	NaN	NaN
3094.3	698.7336667	NaN	NaN
3094.85	699.0803333	NaN	NaN
3095.4	699.427	NaN	NaN
3095.95	699.7716667	NaN	NaN
3096.5	700.1163333	NaN	NaN
3097.05	700.461	NaN	NaN
3097.6	700.8113333	NaN	NaN
3098.15	701.1616667	NaN	NaN
3098.7	701.512	NaN	NaN
3099.25	701.867	NaN	NaN
3099.8	702.222	NaN	NaN
3100.35	702.577	NaN	NaN
3100.9	702.9523333	NaN	NaN
3101.45	703.3276667	NaN	NaN
3102	703.703	NaN	NaN
3102.55	704.0826667	NaN	NaN
3103.1	704.4623333	NaN	NaN
3103.65	704.842	NaN	NaN
3104.2	705.2056667	NaN	NaN
3104.75	705.5693333	NaN	NaN
3105.3	705.933	NaN	NaN
3105.85	706.3146667	NaN	NaN
3106.4	706.6963333	NaN	NaN
3106.95	707.078	NaN	NaN
3107.5	707.4763333	NaN	NaN
3108.05	707.8746667	NaN	NaN
3108.6	708.273	NaN	NaN
3109.15	708.702	NaN	NaN
3109.7	709.131	NaN	NaN
3110.25	709.56	NaN	NaN
3110.8	710.0163333	NaN	NaN
3111.35	710.4726667	NaN	NaN
3111.9	710.929	NaN	NaN
3112.45	711.3953333	NaN	NaN
3113	711.8616667	NaN	NaN
3113.55	712.328	NaN	NaN
3114.1	712.8223333	NaN	NaN
3114.65	713.3166667	NaN	NaN
3115.2	713.811	NaN	NaN
3115.75	714.3306667	NaN	NaN
3116.3	714.8503333	NaN	NaN
3116.85	715.37	NaN	NaN
3117.4	715.886	NaN	NaN
3117.95	716.402	NaN	NaN
3118.5	716.918	NaN	NaN
3119.05	717.5063333	NaN	NaN
3119.6	718.0946667	NaN	NaN
3120.15	718.683	NaN	NaN
3120.7	719.3313333	NaN	NaN
3121.25	719.9796667	NaN	NaN
3121.8	720.628	NaN	NaN
3122.35	721.2906667	NaN	NaN
3122.9	721.9533333	NaN	NaN
3123.45	722.616	NaN	NaN
3124	723.2246667	NaN	NaN
3124.55	723.8333333	NaN	NaN
3125.1	724.442	NaN	NaN
3125.65	725.0326667	NaN	NaN
3126.2	725.6233333	NaN	NaN
3126.75	726.214	NaN	NaN
3127.3	726.8136667	NaN	NaN
3127.85	727.4133333	NaN	NaN
3128.4	728.013	NaN	NaN
3128.95	728.597	NaN	NaN
3129.5	729.181	NaN	NaN
3130.05	729.765	NaN	NaN
3130.6	730.32	NaN	NaN
3131.15	730.875	NaN	NaN
3131.7	731.43	NaN	NaN
3132.25	731.947	NaN	NaN
3132.8	732.464	NaN	NaN
3133.35	732.981	NaN	NaN
3133.9	733.505	NaN	NaN
3134.45	734.029	NaN	NaN
3135	734.553	NaN	NaN
3135.55	735.0723333	NaN	NaN
3136.1	735.5916667	NaN	NaN
3136.65	736.111	NaN	NaN
3137.2	736.6586667	NaN	NaN
3137.75	737.2063333	NaN	NaN
3138.3	737.754	NaN	NaN
3138.85	738.4136667	NaN	NaN
3139.4	739.0733333	NaN	NaN
3139.95	739.733	NaN	NaN
3140.5	740.4133333	NaN	NaN
3141.05	741.0936667	NaN	NaN
3141.6	741.774	NaN	NaN
3142.15	742.4633333	NaN	NaN
3142.7	743.1526667	NaN	NaN
3143.25	743.842	NaN	NaN
3143.8	744.507	NaN	NaN
3144.35	745.172	NaN	NaN
3144.9	745.837	NaN	NaN
3145.45	746.4966667	NaN	NaN
3146	747.1563333	NaN	NaN
3146.55	747.816	NaN	NaN
3147.1	748.4806667	NaN	NaN
3147.65	749.1453333	NaN	NaN
3148.2	749.81	NaN	NaN
3148.75	750.492	NaN	NaN
3149.3	751.174	NaN	NaN
3149.85	751.856	NaN	NaN
3150.4	752.576	NaN	NaN
3150.95	753.296	NaN	NaN
3151.5	754.016	NaN	NaN
3152.05	754.7346667	NaN	NaN
3152.6	755.4533333	NaN	NaN
3153.15	756.172	NaN	NaN
3153.7	756.8433333	NaN	NaN
3154.25	757.5146667	NaN	NaN
3154.8	758.186	NaN	NaN
3155.35	758.781	NaN	NaN
3155.9	759.376	NaN	NaN
3156.45	759.971	NaN	NaN
3157	760.646	NaN	NaN
3157.55	761.321	NaN	NaN
3158.1	761.996	NaN	NaN
3158.65	762.7903333	NaN	NaN
3159.2	763.5846667	NaN	NaN
3159.75	764.379	NaN	NaN
3160.3	765.0996667	NaN	NaN
3160.85	765.8203333	NaN	NaN
3161.4	766.541	NaN	NaN
3161.95	767.211	NaN	NaN
3162.5	767.881	NaN	NaN
3163.05	768.551	NaN	NaN
3163.6	769.3286667	NaN	NaN
3164.15	770.1063333	NaN	NaN
3164.7	770.884	NaN	NaN
3165.25	771.6413333	NaN	NaN
3165.8	772.3986667	NaN	NaN
3166.35	773.156	NaN	NaN
3166.9	773.8103333	NaN	NaN
3167.45	774.4646667	NaN	NaN
3168	775.119	NaN	NaN
3168.55	775.819	NaN	NaN
3169.1	776.519	NaN	NaN
3169.65	777.219	NaN	NaN
3170.2	777.868	NaN	NaN
3170.75	778.517	NaN	NaN
3171.3	779.166	NaN	NaN
3171.85	779.7816667	NaN	NaN
3172.4	780.3973333	NaN	NaN
3172.95	781.013	NaN	NaN
3173.5	781.6116667	NaN	NaN
3174.05	782.2103333	NaN	NaN
3174.6	782.809	NaN	NaN
3175.15	783.4173333	NaN	NaN
3175.7	784.0256667	NaN	NaN
3176.25	784.634	NaN	NaN
3176.8	785.222	NaN	NaN
3177.35	785.81	NaN	NaN
3177.9	786.398	NaN	NaN
3178.45	786.952	NaN	NaN
3179	787.506	NaN	NaN
3179.55	788.06	NaN	NaN
3180.1	788.5863333	NaN	NaN
3180.65	789.1126667	NaN	NaN
3181.2	789.639	NaN	NaN
3181.75	790.2313333	NaN	NaN
3182.3	790.8236667	NaN	NaN
3182.85	791.416	NaN	NaN
3183.4	792.083	NaN	NaN
3183.95	792.75	NaN	NaN
3184.5	793.417	NaN	NaN
3185.05	794.1906667	NaN	NaN
3185.6	794.9643333	NaN	NaN
3186.15	795.738	NaN	NaN
3186.7	796.6443333	NaN	NaN
3187.25	797.5506667	NaN	NaN
3187.8	798.457	NaN	NaN
3188.35	799.5006667	NaN	NaN
3188.9	800.5443333	NaN	NaN
3189.45	801.588	NaN	NaN
