# depth age thinning accu x_origin accu_steady
5.220000000000000000e+02 3.109172357839571123e+04 7.999225969179094564e-01 1.154507804416215165e-02 3.270534385079369599e+02 1.650000000000000078e-02
5.230000000000000000e+02 3.120134621765769407e+04 7.995787585951521503e-01 1.191295164167161837e-02 3.269701318476898564e+02 1.650000000000000078e-02
5.240000000000000000e+02 3.130812370674184422e+04 7.992219335471627550e-01 1.140720500905767487e-02 3.268867989373670184e+02 1.650000000000000078e-02
5.250000000000000000e+02 3.141439344210813942e+04 7.988521320402919290e-01 1.104496468739778539e-02 3.268034397604204742e+02 1.650000000000000078e-02
5.260000000000000000e+02 3.152469262906223958e+04 7.984693656183751154e-01 1.078387151718416745e-02 3.267200543002863924e+02 1.650000000000000078e-02
5.270000000000000000e+02 3.164022237283379582e+04 7.980736471008599286e-01 1.093210318542367845e-02 3.266366425403853668e+02 1.650000000000000078e-02
5.280000000000000000e+02 3.175579492209810996e+04 7.976649905805494045e-01 1.107987088142026524e-02 3.265532044641222456e+02 1.650000000000000078e-02
5.290000000000000000e+02 3.187027081460530098e+04 7.972434114233297731e-01 1.097642631145432854e-02 3.264697400548861879e+02 1.650000000000000078e-02
5.300000000000000000e+02 3.198299840410723118e+04 7.968089262662070293e-01 1.072891686281053983e-02 3.263862492960506643e+02 1.650000000000000078e-02
5.310000000000000000e+02 3.209880367832056072e+04 7.963615530148796529e-01 1.174396641319124489e-02 3.263027321709732860e+02 1.650000000000000078e-02
5.320000000000000000e+02 3.221237384321994614e+04 7.959013108416123083e-01 1.196191210060105516e-02 3.262191886629960322e+02 1.650000000000000078e-02
5.330000000000000000e+02 3.231935949916443860e+04 7.954282201822637788e-01 1.206587077588896356e-02 3.261356187554450230e+02 1.650000000000000078e-02
5.340000000000000000e+02 3.242341429623614749e+04 7.949423027339953540e-01 1.197684999676854913e-02 3.260520224316305189e+02 1.650000000000000078e-02
5.350000000000000000e+02 3.252802488715880827e+04 7.944435814518295835e-01 1.155175616789459042e-02 3.259683996748470349e+02 1.650000000000000078e-02
5.360000000000000000e+02 3.263407159644687999e+04 7.939320805430869488e-01 1.158301777013171982e-02 3.258847504683731700e+02 1.650000000000000078e-02
5.370000000000000000e+02 3.274372701402344683e+04 7.934078254674254982e-01 1.164619067539201386e-02 3.258010747954716635e+02 1.650000000000000078e-02
5.380000000000000000e+02 3.285190742673202476e+04 7.928708429280909575e-01 1.133743117089356343e-02 3.257173726393893389e+02 1.650000000000000078e-02
5.390000000000000000e+02 3.296135494735759130e+04 7.923211608714905152e-01 1.055346082314980415e-02 3.256336439833572740e+02 1.650000000000000078e-02
5.400000000000000000e+02 3.307358352622976963e+04 7.917588084789058955e-01 1.037016676033940786e-02 3.255498888105903461e+02 1.650000000000000078e-02
5.410000000000000000e+02 3.319661359751598502e+04 7.911838161640205591e-01 1.056168424681412470e-02 3.254661071042876870e+02 1.650000000000000078e-02
5.420000000000000000e+02 3.331732065596691973e+04 7.905962623248304899e-01 1.120886457321379481e-02 3.253822988476323985e+02 1.650000000000000078e-02
5.430000000000000000e+02 3.343479399576736614e+04 7.899983725119972267e-01 1.173910641076096432e-02 3.252994090789483153e+02 1.650000000000000078e-02
5.440000000000000000e+02 3.354755934735955816e+04 7.893932595056718515e-01 1.211611388304074770e-02 3.252181065777724029e+02 1.650000000000000078e-02
5.450000000000000000e+02 3.365281234804304404e+04 7.887811753891363908e-01 1.222173565465753224e-02 3.251367782873841179e+02 1.650000000000000078e-02
5.460000000000000000e+02 3.375704603925780975e+04 7.881621401176754915e-01 1.169189440839827308e-02 3.250554241914176146e+02 1.650000000000000078e-02
5.470000000000000000e+02 3.386192933836890734e+04 7.875361740211438422e-01 1.164422413603297471e-02 3.249740442734913017e+02 1.650000000000000078e-02
5.480000000000000000e+02 3.397148146021459979e+04 7.869032978022705294e-01 1.165312786008660881e-02 3.248926385172081268e+02 1.650000000000000078e-02
5.490000000000000000e+02 3.408024153982249118e+04 7.862635325325637581e-01 1.110273094562980699e-02 3.248112069061554052e+02 1.650000000000000078e-02
5.500000000000000000e+02 3.419148106460639247e+04 7.856168996515198177e-01 1.050983056452109779e-02 3.247297494239047637e+02 1.650000000000000078e-02
5.510000000000000000e+02 3.430669181718648179e+04 7.849634209644370531e-01 1.027733067245049578e-02 3.246482660540121401e+02 1.650000000000000078e-02
5.520000000000000000e+02 3.443078590107928176e+04 7.843031186398859989e-01 1.030017108780283651e-02 3.245667567800178972e+02 1.650000000000000078e-02
5.530000000000000000e+02 3.455470184649508883e+04 7.836360152058051698e-01 1.073886206690160584e-02 3.244852215854465953e+02 1.650000000000000078e-02
5.540000000000000000e+02 3.467695639500717516e+04 7.829621335498354595e-01 1.068266619839734234e-02 3.244036604538071060e+02 1.650000000000000078e-02
5.550000000000000000e+02 3.479566790592086181e+04 7.822814969138476293e-01 1.082341996252930011e-02 3.243220733685924984e+02 1.650000000000000078e-02
5.560000000000000000e+02 3.491585394906724105e+04 7.815941288938091924e-01 1.158162038894282320e-02 3.242404603132802663e+02 1.650000000000000078e-02
5.570000000000000000e+02 3.503068625982782396e+04 7.809000534365058144e-01 1.168665682339676583e-02 3.241588212713318171e+02 1.650000000000000078e-02
5.580000000000000000e+02 3.514103442981676926e+04 7.801992948347634682e-01 1.184225581028186709e-02 3.240771562261930967e+02 1.650000000000000078e-02
5.590000000000000000e+02 3.525050594947965146e+04 7.794918777286312661e-01 1.199706936287554641e-02 3.239954651612939642e+02 1.650000000000000078e-02
5.600000000000000000e+02 3.535789483131447923e+04 7.787778270996343899e-01 1.192905681291347129e-02 3.239137480600485333e+02 1.650000000000000078e-02
5.610000000000000000e+02 3.546516345625721442e+04 7.780571682696684199e-01 1.214357509250882199e-02 3.238320049058550580e+02 1.650000000000000078e-02
5.620000000000000000e+02 3.557273555577682419e+04 7.773299268964238840e-01 1.234289470716946543e-02 3.237502356820959335e+02 1.650000000000000078e-02
5.630000000000000000e+02 3.567789553455659188e+04 7.765961289725532568e-01 1.256412288980574693e-02 3.236684403721375816e+02 1.650000000000000078e-02
5.640000000000000000e+02 3.578124190064721915e+04 7.758558008214510027e-01 1.208294049935140432e-02 3.235866189593305648e+02 1.650000000000000078e-02
5.650000000000000000e+02 3.588518879684548301e+04 7.751089690950985212e-01 1.203927003087908176e-02 3.235047714270094161e+02 1.650000000000000078e-02
5.660000000000000000e+02 3.599214417070324998e+04 7.743556607699900729e-01 1.208283316875569634e-02 3.234228977584928657e+02 1.650000000000000078e-02
5.670000000000000000e+02 3.609953611877178628e+04 7.735959031459769264e-01 1.229790876189091470e-02 3.233409979370834435e+02 1.650000000000000078e-02
5.680000000000000000e+02 3.620566022199028521e+04 7.728297238409657099e-01 1.149365607357855264e-02 3.232590719460678201e+02 1.650000000000000078e-02
5.690000000000000000e+02 3.631272322008384799e+04 7.720571507896113461e-01 1.169162602764751632e-02 3.231771197687166364e+02 1.650000000000000078e-02
5.700000000000000000e+02 3.642685307208233280e+04 7.712782122392387585e-01 1.200719356802855929e-02 3.230951413882843894e+02 1.650000000000000078e-02
5.710000000000000000e+02 3.653537817771715345e+04 7.704929367470944035e-01 1.148072366747352434e-02 3.230131367880096036e+02 1.650000000000000078e-02
5.720000000000000000e+02 3.664550055223030358e+04 7.697013531767020744e-01 1.180588844052323644e-02 3.229311059511147164e+02 1.650000000000000078e-02
5.730000000000000000e+02 3.675824638750219310e+04 7.689034906961781379e-01 1.204316195277933474e-02 3.228490488608059081e+02 1.650000000000000078e-02
5.740000000000000000e+02 3.686732211491248017e+04 7.681038899242802476e-01 1.225150845771369804e-02 3.227669655002734999e+02 1.650000000000000078e-02
5.750000000000000000e+02 3.697437394520898670e+04 7.673215697978906791e-01 1.238959524007083451e-02 3.226872695423851951e+02 1.650000000000000078e-02
5.760000000000000000e+02 3.708031504609356489e+04 7.665614668592954928e-01 1.241207841627768593e-02 3.226075919922915887e+02 1.650000000000000078e-02
5.770000000000000000e+02 3.718560288324305293e+04 7.658234940104740041e-01 1.243032768557305288e-02 3.225278889092510894e+02 1.650000000000000078e-02
5.780000000000000000e+02 3.729069691443466581e+04 7.651075679579290023e-01 1.244511873256003501e-02 3.224481602768941571e+02 1.650000000000000078e-02
5.790000000000000000e+02 3.739578085029372596e+04 7.644136092090797474e-01 1.377174311559351688e-02 3.223684060788355623e+02 1.650000000000000078e-02
5.800000000000000000e+02 3.749790834100526263e+04 7.637415420462009275e-01 1.372841812927960183e-02 3.222886262986743873e+02 1.650000000000000078e-02
5.810000000000000000e+02 3.759196387304299424e+04 7.630912944982664037e-01 1.362930936095510179e-02 3.222088209199936841e+02 1.650000000000000078e-02
5.820000000000000000e+02 3.768836424211931444e+04 7.624627983185413571e-01 1.398007213457892924e-02 3.221289899263609868e+02 1.650000000000000078e-02
5.830000000000000000e+02 3.778352740170167817e+04 7.618559889593562451e-01 1.404482296643473800e-02 3.220491333013277995e+02 1.650000000000000078e-02
5.840000000000000000e+02 3.787732520403277886e+04 7.612708055527240836e-01 1.464876654868769827e-02 3.219692510284298805e+02 1.650000000000000078e-02
5.850000000000000000e+02 3.797074484882052639e+04 7.607071908893747736e-01 1.548739175689868922e-02 3.218893430911871292e+02 1.650000000000000078e-02
5.860000000000000000e+02 3.805760119563622720e+04 7.601650914002521242e-01 1.640899312310778110e-02 3.218094094731034147e+02 1.650000000000000078e-02
5.870000000000000000e+02 3.814065003781957057e+04 7.596444571411422597e-01 1.678939640933026570e-02 3.217294501576668040e+02 1.650000000000000078e-02
5.880000000000000000e+02 3.822068632499253727e+04 7.591452417757741378e-01 1.605858540591256767e-02 3.216494651283495045e+02 1.650000000000000078e-02
5.890000000000000000e+02 3.829839007037469128e+04 7.586674025632822449e-01 1.428667977307158769e-02 3.215694543686076372e+02 1.650000000000000078e-02
5.900000000000000000e+02 3.838643202125402604e+04 7.582109003457894181e-01 1.550864353943776086e-02 3.214894178618814635e+02 1.650000000000000078e-02
5.910000000000000000e+02 3.847616345937683218e+04 7.577756995371470738e-01 1.504044426262464776e-02 3.214093555915951015e+02 1.650000000000000078e-02
5.920000000000000000e+02 3.856105929637896770e+04 7.573617681145519143e-01 1.486098303674579686e-02 3.213292675411568666e+02 1.650000000000000078e-02
5.930000000000000000e+02 3.865070693798538559e+04 7.569690776102711016e-01 1.531906477729839261e-02 3.212491536939588173e+02 1.650000000000000078e-02
5.940000000000000000e+02 3.873829716485313111e+04 7.565976031058195828e-01 1.539944986456282319e-02 3.211690140333771524e+02 1.650000000000000078e-02
5.950000000000000000e+02 3.882444570247868251e+04 7.562473232265197742e-01 1.554635786689786449e-02 3.210888485427718706e+02 1.650000000000000078e-02
5.960000000000000000e+02 3.891025123439014715e+04 7.559182201397431911e-01 1.560598026384680918e-02 3.210086572054868839e+02 1.650000000000000078e-02
5.970000000000000000e+02 3.899480440440808889e+04 7.556102795511289161e-01 1.519692664078418909e-02 3.209284400048501311e+02 1.650000000000000078e-02
5.980000000000000000e+02 3.908061974303922034e+04 7.553234907059950265e-01 1.552517520330568869e-02 3.208481969241732372e+02 1.650000000000000078e-02
5.990000000000000000e+02 3.916737077594504808e+04 7.550578463892133607e-01 1.563635422056005100e-02 3.207679279467517404e+02 1.650000000000000078e-02
6.000000000000000000e+02 3.925217089369909809e+04 7.548133429295886820e-01 1.559071105057025647e-02 3.206876330558649784e+02 1.650000000000000078e-02
6.010000000000000000e+02 3.933680744557410799e+04 7.545899802020311631e-01 1.409602936753497592e-02 3.206073122347762023e+02 1.650000000000000078e-02
6.020000000000000000e+02 3.942539883412185009e+04 7.543877616345822101e-01 1.401445081800169710e-02 3.205269654667322357e+02 1.650000000000000078e-02
6.030000000000000000e+02 3.951948304798416211e+04 7.542066942155739584e-01 1.384378274777484791e-02 3.204465927349638150e+02 1.650000000000000078e-02
6.040000000000000000e+02 3.961435447764171113e+04 7.540467885012777094e-01 1.354975936993589938e-02 3.203661940226854199e+02 1.650000000000000078e-02
6.050000000000000000e+02 3.971129714722489007e+04 7.539042603899740458e-01 1.292436382403818959e-02 3.202857693130952157e+02 1.650000000000000078e-02
6.060000000000000000e+02 3.981079646937402140e+04 7.537590209818244569e-01 1.315641883488742787e-02 3.202076059901722829e+02 1.650000000000000078e-02
6.070000000000000000e+02 3.991376680853813014e+04 7.536044426550980724e-01 1.351358458509000285e-02 3.201296515173853550e+02 1.650000000000000078e-02
6.080000000000000000e+02 4.001326514689775649e+04 7.534405146976169698e-01 1.412353874111930974e-02 3.200516718131671610e+02 1.650000000000000078e-02
6.090000000000000000e+02 4.010950385432069015e+04 7.532672311543949784e-01 1.400715631720769044e-02 3.199736668611790833e+02 1.650000000000000078e-02
6.100000000000000000e+02 4.020369371921311540e+04 7.530845867601280164e-01 1.367420437985936155e-02 3.198956366450667588e+02 1.650000000000000078e-02
6.110000000000000000e+02 4.029865859418386390e+04 7.528925769404799517e-01 1.337727592431486173e-02 3.198175811484597943e+02 1.650000000000000078e-02
6.120000000000000000e+02 4.039768687645334285e+04 7.526911978160342187e-01 1.420920084114079759e-02 3.197395003549719945e+02 1.650000000000000078e-02
6.130000000000000000e+02 4.049462248348020512e+04 7.524804462014246242e-01 1.310039203710204256e-02 3.196613942482011907e+02 1.650000000000000078e-02
6.140000000000000000e+02 4.058914793878929049e+04 7.522603196104632461e-01 1.255986012969220224e-02 3.195832628117292984e+02 1.650000000000000078e-02
6.150000000000000000e+02 4.069431158341865375e+04 7.520308162535939145e-01 1.239723849372632511e-02 3.195051060291221461e+02 1.650000000000000078e-02
6.160000000000000000e+02 4.080097555333907076e+04 7.517919350429002057e-01 1.220823845954496258e-02 3.194269238839297032e+02 1.650000000000000078e-02
6.170000000000000000e+02 4.090885431194899866e+04 7.515436755920228418e-01 1.264406561912517594e-02 3.193487163596857954e+02 1.650000000000000078e-02
6.180000000000000000e+02 4.101792281207953056e+04 7.512860382172407148e-01 1.303946578032811471e-02 3.192704834399082756e+02 1.650000000000000078e-02
6.190000000000000000e+02 4.112084149294994131e+04 7.510190239387621869e-01 1.333011965615956036e-02 3.191922251080989099e+02 1.650000000000000078e-02
6.200000000000000000e+02 4.122189884595616604e+04 7.507426344818181052e-01 1.300937828310826105e-02 3.191139413477433777e+02 1.650000000000000078e-02
6.210000000000000000e+02 4.132244744781892223e+04 7.504568722772850808e-01 1.265370268639432610e-02 3.190356321423113286e+02 1.650000000000000078e-02
6.220000000000000000e+02 4.142540339980051795e+04 7.501617404622470398e-01 1.227087417881756598e-02 3.189572974752562118e+02 1.650000000000000078e-02
6.230000000000000000e+02 4.153286646870923141e+04 7.498572428814384017e-01 1.188178595893864785e-02 3.188789373300153329e+02 1.650000000000000078e-02
6.240000000000000000e+02 4.164301208882363426e+04 7.495433840858530816e-01 1.155936717546281016e-02 3.188005516900097973e+02 1.650000000000000078e-02
6.250000000000000000e+02 4.175563552255133982e+04 7.492201693359483716e-01 1.132690833304109135e-02 3.187221405386446236e+02 1.650000000000000078e-02
6.260000000000000000e+02 4.187255180258046312e+04 7.488876045979004914e-01 1.113067559411312808e-02 3.186437038593086299e+02 1.650000000000000078e-02
6.270000000000000000e+02 4.199160230615246110e+04 7.485456965472827573e-01 1.110755550691772640e-02 3.185652416353742638e+02 1.650000000000000078e-02
